record_id,seller,raw_product_name,raw_description,canonical_name,species_group,category,treatment,expected_size_hint,best_alias,alias_variant,ambiguity_level,manual_review_recommended,normalization_note,source_type,source_url
LLX-0056,ERP Legacy Import,SPFPrime 2x4x10 #2 Lumber,Seller-style listing for SPFPrime 2x4x10 #2 Lumber. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x10,SPF Prime,SPFPrime,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0057,Contractor Catalog,KD SPF 2x6x8 KD,Seller-style listing for KD SPF 2x6x8 KD. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x6x8,KD SPF,KD SPF,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0058,Vendor Price Sheet,kd spf 4x4x8 #2,Seller-style listing for kd spf 4x4x8 #2. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,4x4x8,KD SPF,kd spf,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0059,Lowes,KD-SPF 3/4x4x8 Select,Seller-style listing for KD-SPF 3/4x4x8 Select. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,3/4x4x8,KD SPF,KD-SPF,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0060,Home Depot,kiln dried spf 15/32x4x8 #2,Seller-style listing for kiln dried spf 15/32x4x8 #2. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,15/32x4x8,Kiln Dried SPF,kiln dried spf,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0061,Menards,KILN DRIED SPF 2x4x10 Select,Seller-style listing for KILN DRIED SPF 2x4x10 Select. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x10,Kiln Dried SPF,KILN DRIED SPF,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0062,Local Yard,KilnDriedSPF 2x10x12 Common,Seller-style listing for KilnDriedSPF 2x10x12 Common. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x10x12,Kiln Dried SPF,KilnDriedSPF,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0063,84 Lumber,SprucePineFirStud 4x4x8 Select Lumber,Seller-style listing for SprucePineFirStud 4x4x8 Select Lumber. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,4x4x8,Spruce Pine Fir Stud,SprucePineFirStud,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0064,Builder Supply,SPF Stud 3/4x4x8 Common,Seller-style listing for SPF Stud 3/4x4x8 Common. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,3/4x4x8,Spruce Pine Fir Stud,SPF Stud,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0065,Contractor Catalog,Spruce Pine Fir Stud 2x4x92-5/8 KD,Seller-style listing for Spruce Pine Fir Stud 2x4x92-5/8 KD. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x92-5/8,Spruce Pine Fir Stud,Spruce Pine Fir Stud,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0066,Independent Lumberyard,SPFDimensionalLumber 2 x 4 x 10 Common,Seller-style listing for SPFDimensionalLumber 2 x 4 x 10 Common. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x10,SPF Dimensional Lumber,SPFDimensionalLumber,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0067,ERP Legacy Import,SPF Dimensional Lumber 2x10x12 KD,Seller-style listing for SPF Dimensional Lumber 2x10x12 KD. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x10x12,SPF Dimensional Lumber,SPF Dimensional Lumber,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0068,Home Depot,SPF-Dimensional-Lumber 5/4x6x12 #2,Seller-style listing for SPF-Dimensional-Lumber 5/4x6x12 #2. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,5/4x6x12,SPF Dimensional Lumber,SPF-Dimensional-Lumber,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0069,Vendor Price Sheet,whitewood board 3/4x4x8 KD,Seller-style listing for whitewood board 3/4x4x8 KD. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,3/4x4x8,Whitewood Board,whitewood board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0070,Lowes,White Wood Board 2x4x92-5/8 #2 Lumber,Seller-style listing for White Wood Board 2x4x92-5/8 #2 Lumber. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x92-5/8,Whitewood Board,White Wood Board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0071,84 Lumber,Whitewood Board 2x8x10 Select,Seller-style listing for Whitewood Board 2x8x10 Select. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x8x10,Whitewood Board,Whitewood Board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0072,Menards,Common-Whitewood-Board 2x10x12 #2,Seller-style listing for Common-Whitewood-Board 2x10x12 #2. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x10x12,Common Whitewood Board,Common-Whitewood-Board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0073,Local Yard,Common Whitewood Board 5/4x6x12 Select,Seller-style listing for Common Whitewood Board 5/4x6x12 Select. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,5/4x6x12,Common Whitewood Board,Common Whitewood Board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0074,Independent Lumberyard,common whitewood board 2x4x8 Common,Seller-style listing for common whitewood board 2x4x8 Common. Intended category: Dimensional framing lumber. Use normalized mapping with caution when ambiguity is high.,SPF,Spruce-Pine-Fir,Dimensional framing lumber,None,2x4x8,Common Whitewood Board,common whitewood board,High,Yes,SPF is a species group; whitewood is a seller/trade term and exact species can vary.,public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.wwpa.org/resources/
LLX-0075,Builder Supply,DouglasFir-Larch 2x4x92-5/8 Select,Seller-style listing for DouglasFir-Larch 2x4x92-5/8 Select. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x4x92-5/8,Douglas Fir-Larch,DouglasFir-Larch,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0076,Contractor Catalog,Douglas-Fir-Larch 2x8x10 Common,Seller-style listing for Douglas-Fir-Larch 2x8x10 Common. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x8x10,Douglas Fir-Larch,Douglas-Fir-Larch,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0077,Vendor Price Sheet,Douglass Fir-Larch 1 x 6 x 8 KD Lumber,Seller-style listing for Douglass Fir-Larch 1 x 6 x 8 KD Lumber. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,1x6x8,Douglas Fir-Larch,Douglass Fir-Larch,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0078,ERP Legacy Import,DOUGLAS FIR LARCH 5/4x6x12 Common,Seller-style listing for DOUGLAS FIR LARCH 5/4x6x12 Common. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,5/4x6x12,Douglas Fir Larch,DOUGLAS FIR LARCH,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0079,Home Depot,Douglas Fir Larch 2x4x8 KD,Seller-style listing for Douglas Fir Larch 2x4x8 KD. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x4x8,Douglas Fir Larch,Douglas Fir Larch,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0080,Menards,Douglas-Fir-Larch 2x6x12 #2,Seller-style listing for Douglas-Fir-Larch 2x6x12 #2. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x6x12,Douglas Fir Larch,Douglas-Fir-Larch,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0081,Lowes,df-l 2x8x10 KD,Seller-style listing for df-l 2x8x10 KD. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x8x10,DF-L,df-l,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0082,84 Lumber,DF L 1x6x8 #2,Seller-style listing for DF L 1x6x8 #2. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,1x6x8,DF-L,DF L,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0083,Builder Supply,DF-L 7/16x4x8 Select,Seller-style listing for DF-L 7/16x4x8 Select. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,7/16x4x8,DF-L,DF-L,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0084,Local Yard,DFL 2x4x8 #2 Lumber,Seller-style listing for DFL 2x4x8 #2 Lumber. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x4x8,DFL,DFL,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
LLX-0085,Independent Lumberyard,dfl 2x6x12 Select,Seller-style listing for dfl 2x6x12 Select. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Douglas Fir-Larch,Douglas Fir-Larch,Structural lumber,None,2x6x12,DFL,dfl,Medium,No,Often abbreviated DF-L or sold as Douglas Fir/Doug Fir; may refer to a formal species combination.,public terminology + synthetic seller-style alias,https://www.wwpa.org/resources/
